ï»¿num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorolÃ³gico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga;__origen__;__descarga__
2025S040883;10/04/2025;8:00:00;CALL. DOCTOR SEVERO OCHOA, 1;1;9;MONCLOA-ARAVACA;ColisiÃ³n mÃºltiple;;AutobÃºs;Conductor;De 25 a 29 aÃ±os;Hombre;;;438503.0;4477062.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S040883;10/04/2025;8:00:00;CALL. DOCTOR SEVERO OCHOA, 1;1;9;MONCLOA-ARAVACA;ColisiÃ³n mÃºltiple;;Turismo;Conductor;Desconocido;Desconocido;;;438503.0;4477062.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S040886;10/04/2025;8:00:00;CALL. SERRANO / PASEL. ENRIQUE DE LA MATA GOROSTIZAGA;92;4;SALAMANCA;ColisiÃ³n lateral;Despejado;CamiÃ³n rÃ­gido;Conductor;De 35 a 39 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;441749.0;4476035.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S040883;10/04/2025;8:00:00;CALL. DOCTOR SEVERO OCHOA, 1;1;9;MONCLOA-ARAVACA;ColisiÃ³n mÃºltiple;;Turismo;Conductor;Desconocido;Desconocido;;;438503.0;4477062.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S040886;10/04/2025;8:00:00;CALL. SERRANO / PASEL. ENRIQUE DE LA MATA GOROSTIZAGA;92;4;SALAMANCA;ColisiÃ³n lateral;Despejado;Turismo;Conductor;De 50 a 54 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;441749.0;4476035.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S068485;10/06/2025;8:00:00;CALL. ISLA DE RODAS / CALL. MONTEROS;13;8;FUENCARRAL-EL PARDO;Choque contra obstÃ¡culo fijo;Despejado;CamiÃ³n rÃ­gido;Conductor;De 45 a 49 aÃ±os;Hombre;;;441449.0;4483080.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S016103;11/02/2025;8:00:00;CALL. CORREDERA BAJA DE SAN PABLO, 39;39;1;CENTRO;Choque contra obstÃ¡culo fijo;Despejado;CamiÃ³n rÃ­gido;Conductor;De 45 a 49 aÃ±os;Hombre;;;440346.0;4474938.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S016067;11/02/2025;8:00:00;CALL. PIO FELIPE, 30;30;13;PUENTE DE VALLECAS;Alcance;Despejado;Furgoneta;Conductor;De 50 a 54 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;444525.0;4471611.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S016067;11/02/2025;8:00:00;CALL. PIO FELIPE, 30;30;13;PUENTE DE VALLECAS;Alcance;Despejado;Furgoneta;Pasajero;De 18 a 20 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;444525.0;4471611.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S016067;11/02/2025;8:00:00;CALL. PIO FELIPE, 30;30;13;PUENTE DE VALLECAS;Alcance;Despejado;Furgoneta;Pasajero;De 50 a 54 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;444525.0;4471611.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S016067;11/02/2025;8:00:00;CALL. PIO FELIPE, 30;30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 aÃ±os;Mujer;14.0;Sin asistencia sanitaria;444525.0;4471611.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S016067;11/02/2025;8:00:00;CALL. PIO FELIPE, 30;30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 aÃ±os;Mujer;;;444525.0;4471611.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S016067;11/02/2025;8:00:00;CALL. PIO FELIPE, 30;30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 10 a 14 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;444525.0;4471611.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S016067;11/02/2025;8:00:00;CALL. PIO FELIPE, 30;30;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;Menor de 5 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;444525.0;4471611.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S068894;11/06/2025;8:00:00;AUTOV. M-30, 08XC40;08XC40;14;MORATALAZ;Alcance;Despejado;Turismo;Conductor;De 45 a 49 aÃ±os;Mujer;14.0;Sin asistencia sanitaria;443809.0;4473677.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S068894;11/06/2025;8:00:00;AUTOV. M-30, 08XC40;08XC40;14;MORATALAZ;Alcance;Despejado;Turismo;Conductor;De 25 a 29 aÃ±os;Mujer;14.0;Sin asistencia sanitaria;443809.0;4473677.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S028319;12/03/2025;8:00:00;CALL. MARCELO USERA, 1;1;12;USERA;ColisiÃ³n fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 aÃ±os;Mujer;14.0;Sin asistencia sanitaria;440592.0;4471036.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S028319;12/03/2025;8:00:00;CALL. MARCELO USERA, 1;1;12;USERA;ColisiÃ³n fronto-lateral;Despejado;CamiÃ³n rÃ­gido;Conductor;De 45 a 49 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;440592.0;4471036.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S003699;13/01/2025;8:00:00;CALL. LOPEZ DE HOYOS / CALL. PRINCIPE DE VERGARA;66;5;CHAMARTÃN;ColisiÃ³n lateral;Despejado;Furgoneta;Conductor;De 45 a 49 aÃ±os;Hombre;;;442452.0;4477025.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S003699;13/01/2025;8:00:00;CALL. LOPEZ DE HOYOS / CALL. PRINCIPE DE VERGARA;66;5;CHAMARTÃN;ColisiÃ³n lateral;Despejado;Furgoneta;Pasajero;De 35 a 39 aÃ±os;Hombre;;;442452.0;4477025.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S003699;13/01/2025;8:00:00;CALL. LOPEZ DE HOYOS / CALL. PRINCIPE DE VERGARA;66;5;CHAMARTÃN;ColisiÃ³n lateral;Despejado;Turismo;Conductor;De 50 a 54 aÃ±os;Hombre;;;442452.0;4477025.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S017072;13/02/2025;8:00:00;AUTOV. M-30 / AUTOV. A-4;12RU04;12;USERA;Solo salida de la vÃ­a;Despejado;Turismo;Pasajero;De 21 a 24 aÃ±os;Hombre;;;441294.0;4470481.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S017072;13/02/2025;8:00:00;AUTOV. M-30 / AUTOV. A-4;12RU04;12;USERA;Solo salida de la vÃ­a;Despejado;Turismo;Conductor;De 25 a 29 aÃ±os;Hombre;;;441294.0;4470481.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S028831;13/03/2025;8:00:00;AUTOV. M-22 / CALL. REJAS;+00120E;21;BARAJAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 aÃ±os;Mujer;14.0;Sin asistencia sanitaria;454069.0;4477798.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S028831;13/03/2025;8:00:00;AUTOV. M-22 / CALL. REJAS;+00120E;21;BARAJAS;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 aÃ±os;Hombre;7.0;Asistencia sanitaria sÃ³lo en el lugar del accidente;454069.0;4477798.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S004524;15/01/2025;8:00:00;CALL. CASTILLA, 7;7;6;TETUÃN;Alcance;Despejado;Turismo;Conductor;De 70 a 74 aÃ±os;Hombre;;;440256.0;4478272.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S004524;15/01/2025;8:00:00;CALL. CASTILLA, 7;7;6;TETUÃN;Alcance;Despejado;CamiÃ³n rÃ­gido;Conductor;De 60 a 64 aÃ±os;Hombre;;;440256.0;4478272.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S070808;15/06/2025;8:00:00;CALL. SARRIA, 29;29;8;FUENCARRAL-EL PARDO;Choque contra obstÃ¡culo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439393.0;4480599.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S070808;15/06/2025;8:00:00;CALL. SARRIA, 29;29;8;FUENCARRAL-EL PARDO;Choque contra obstÃ¡culo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439393.0;4480599.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S018649;17/02/2025;8:00:00;AVDA. BETANZOS / PASEO. VAGUADA;75;8;FUENCARRAL-EL PARDO;Choque contra obstÃ¡culo fijo;;Turismo;Conductor;De 30 a 34 aÃ±os;Hombre;;;439639.0;4481295.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S071466;17/06/2025;8:00:00;AUTOV. M-30, 15NC70;15NC70;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 21 a 24 aÃ±os;Hombre;;;439226.0;4472442.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S071466;17/06/2025;8:00:00;AUTOV. M-30, 15NC70;15NC70;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 aÃ±os;Hombre;;;439226.0;4472442.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S082803;17/07/2025;8:00:00;AUTOV. A-1, +01000S;+01000S;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 aÃ±os;Hombre;;;443014.0;4481820.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S082803;17/07/2025;8:00:00;AUTOV. A-1, +01000S;+01000S;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 aÃ±os;Hombre;;;443014.0;4481820.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S019482;19/02/2025;8:00:00;AUTOV. M-30, 12XL10;12XL10;13;PUENTE DE VALLECAS;ColisiÃ³n fronto-lateral;Despejado;Furgoneta;Conductor;De 55 a 59 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;442139.0;4470816.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S019482;19/02/2025;8:00:00;AUTOV. M-30, 12XL10;12XL10;13;PUENTE DE VALLECAS;ColisiÃ³n fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 aÃ±os;Mujer;14.0;Sin asistencia sanitaria;442139.0;4470816.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S058583;19/05/2025;8:00:00;CALL. BRAVO MURILLO / CALL. SAN ENRIQUE;202;6;TETUÃN;ColisiÃ³n lateral;Despejado;Bicicleta;Conductor;De 55 a 59 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;440470.0;4478651.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S058583;19/05/2025;8:00:00;CALL. BRAVO MURILLO / CALL. SAN ENRIQUE;202;6;TETUÃN;ColisiÃ³n lateral;Despejado;Turismo;Conductor;De 60 a 64 aÃ±os;Mujer;;;440470.0;4478651.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S019922;20/02/2025;8:00:00;AVDA. ANDALUCIA, 19;19;12;USERA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 aÃ±os;Hombre;;;441059.0;4468631.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S019922;20/02/2025;8:00:00;AVDA. ANDALUCIA, 19;19;12;USERA;Alcance;Despejado;;Conductor;Desconocido;Desconocido;;;441059.0;4468631.0;;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S019846;20/02/2025;8:00:00;CALL. GUADALAJARA / CALL. FRANCISCO JOSE ARROYO;11;16;HORTALEZA;Atropello a persona;Despejado;Turismo;Conductor;Desconocido;Desconocido;14.0;Sin asistencia sanitaria;447842.0;4478203.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S019846;20/02/2025;8:00:00;CALL. GUADALAJARA / CALL. FRANCISCO JOSE ARROYO;11;16;HORTALEZA;Atropello a persona;Despejado;Turismo;PeatÃ³n;De 25 a 29 aÃ±os;Mujer;2.0;Ingreso inferior o igual a 24 horas;447842.0;4478203.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S059030;20/05/2025;8:00:00;CALL. SAN ERASMO, 28;28;17;VILLAVERDE;ColisiÃ³n fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 aÃ±os;Hombre;14.0;Sin asistencia sanitaria;439989.0;4465221.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S059030;20/05/2025;8:00:00;CALL. SAN ERASMO, 28;28;17;VILLAVERDE;ColisiÃ³n fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 aÃ±os;Hombre;2.0;Ingreso inferior o igual a 24 horas;439989.0;4465221.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S045533;21/04/2025;8:00:00;CALL. MAURO, 6;6;5;CHAMARTÃN;Otro;Despejado;CamiÃ³n rÃ­gido;Conductor;De 30 a 34 aÃ±os;Hombre;;;443156.0;4477210.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
2025S059594;21/05/2025;8:00:00;AVDA. GUINDALERA / AVDA. AMERICA;3;4;SALAMANCA;ColisiÃ³n fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 aÃ±os;Mujer;14.0;Sin asistencia sanitaria;443590.0;4476904.0;N;;https://datos.madrid.es/portal/site/egob/menuitem.c05c1f754a33a9fbe4b2e4b284f1a5a0/?vgnextoid=7c2843010d9c3610VgnVCM2000001f4a900aRCRD&vgnextchannel=374512b9ace9f310VgnVCM100000171f5a0aRCRD&vgnextfmt=default;https://datos.madrid.es/egob/catalogo/300228-30-accidentes-trafico-detalle.csv
